Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
165,HTA,P011973,28.334,7,64,57
165,HTA,P011991,18.851,-7,35,42
165,HTA,P012794,23.267,17,58,41
165,JOV,P002507,26.015,5,57,52
165,JOV,P006771,24.115,-21,43,64
165,JOV,P010161,18.0,0,40,40
165,JOV,P010458,13.833,-16,18,34
165,JOV,P010677,28.433,4,64,60
165,JOV,P011247,25.949,0,59,59
165,JOV,P012349,19.3,-2,44,46
165,JOV,P012780,20.8,3,51,48
165,JOV,PJUG,23.55,-3,49,52
166,BOU,P000498,15.033,4,29,25
166,BOU,P004525,16.633,4,26,22
166,BOU,P010431,23.334,4,38,34
166,BOU,P010718,24.484,0,41,41
166,BOU,P011161,15.049,2,28,26
166,BOU,P011836,23.45,0,42,42
166,BOU,P011837,17.7,0,35,35
166,BOU,P012617,24.967,0,39,39
166,BOU,P012618,22.217,4,33,29
166,BOU,P012628,17.133,2,29,27
166,TTK,P004801,19.149,-1,30,31
166,TTK,P005000,22.95,-4,34,38
166,TTK,P006693,20.833,-10,32,42
166,TTK,P006883,27.35,4,45,41
166,TTK,P009845,5.217,-5,7,12
166,TTK,P010477,20.634,1,36,35
166,TTK,P011239,11.95,-5,16,21
166,TTK,P011272,3.717,-1,7,8
166,TTK,P011834,27.567,-6,42,48
166,TTK,P011925,36.85,2,64,62
166,TTK,P011975,3.783,5,7,2
167,LKB,P002012,27.817,15,63,48
167,LKB,P004868,13.266,12,31,19
167,LKB,P006901,21.033,5,48,43
167,LKB,P007029,30.249,7,65,58
167,LKB,P009898,28.4,6,63,57
167,LKB,P010190,24.898,21,64,43
167,LKB,P010461,26.733,4,60,56
167,LKB,P011329,1.383,0,2,2
167,LKB,PLXI,26.216,10,59,49
167,WRO,P003034,16.849,3,40,37
167,WRO,P005531,23.917,-1,47,48
167,WRO,P009896,22.833,-16,35,51
167,WRO,P011900,25.816,-13,52,65
167,WRO,P011901,14.649,-12,22,34
167,WRO,P011902,3.383,-7,3,10
167,WRO,P012094,28.133,-2,62,64
167,WRO,P012601,27.732,-15,49,64
167,WRO,P012699,26.05,-3,54,57
167,WRO,P012736,10.633,-14,11,25
168,CAN,P001607,15.567,3,35,32
168,CAN,P003425,29.433,-5,76,81
168,CAN,P003637,24.617,-7,59,66
168,CAN,P004160,4.699,-4,8,12
168,CAN,P005005,15.883,4,39,35
168,CAN,P006588,28.766,-7,72,79
168,CAN,P007560,10.651,7,28,21
168,CAN,P008121,34.15,-4,88,92
168,CAN,P009864,25.333,-13,54,67
168,CAN,P010385,19.667,11,57,46
168,CAN,P010452,16.234,5,39,34
168,CLU,P005113,15.886,-16,28,44
168,CLU,P005373,29.883,18,88,70
168,CLU,P005714,18.934,-4,47,51
168,CLU,P010569,39.669,1,95,94
168,CLU,P010997,2.634,-1,5,6
168,CLU,P011801,37.734,12,98,86
168,CLU,P012620,11.484,-1,29,30
168,CLU,P012621,35.218,-4,88,92
168,CLU,P012698,33.568,5,87,82
169,BUD,P002740,14.784,11,38,27
169,BUD,P004945,17.583,14,43,29
169,BUD,P005637,19.4,31,55,24
169,BUD,P006566,17.167,15,43,28
169,BUD,P008325,15.6,3,37,34
169,BUD,P009214,3.383,-5,4,9
169,BUD,P010248,20.95,21,56,35
169,BUD,P010389,9.184,-8,17,25
169,BUD,P011281,21.5,23,58,35
169,BUD,P011935,20.6,-12,42,54
169,BUD,P012606,20.55,2,49,47
169,BUD,P012630,19.299,0,43,43
169,TRN,P001479,9.0,1,18,17
169,TRN,P005059,23.284,-20,44,64
169,TRN,P005738,27.35,-8,55,63
169,TRN,P006382,22.4,-10,37,47
169,TRN,P007828,6.799,5,18,13
169,TRN,P009903,17.516,-15,32,47
169,TRN,P012594,8.9,-11,16,27
169,TRN,P012595,32.217,-12,69,81
169,TRN,P012596,18.984,-9,37,46
169,TRN,P012597,25.983,-12,48,60
169,TRN,P012687,7.567,-4,16,20
170,ARI,P002867,6.766,-9,9,18
170,ARI,P004292,28.051,19,70,51
170,ARI,P010177,1.1,2,4,2
170,ARI,P010387,19.717,26,46,20
170,ARI,P012615,17.4,9,30,21
170,ARI,P012702,13.017,9,32,23
170,ARI,P012708,7.251,-5,15,20
170,ARI,P012716,34.568,26,78,52
170,ARI,P012717,22.601,11,56,45
170,ARI,P012722,11.083,-2,19,21
170,ARI,P012760,15.784,10,32,22
170,ARI,P012792,22.667,4,39,35
170,ULM,P005422,22.267,-13,43,56
170,ULM,P007952,16.467,-8,22,30
170,ULM,P010582,27.651,-7,52,59
170,ULM,P010726,22.416,-9,34,43
170,ULM,P011188,15.917,-10,18,28
170,ULM,P011457,17.967,-13,23,36
170,ULM,P012603,23.951,-7,48,55
170,ULM,P012604,23.534,-12,44,56
170,ULM,P012703,23.285,-13,43,56
170,ULM,P012704,6.55,-8,3,11
171,JOV,P002361,18.016,-9,32,41
171,JOV,P002507,19.367,-2,40,42
171,JOV,P006771,26.333,-8,48,56
171,JOV,P010161,12.416,-1,32,33
171,JOV,P010458,18.499,-11,32,43
171,JOV,P010677,27.183,-23,52,75
171,JOV,P011247,21.432,3,45,42
171,JOV,P012349,19.567,0,47,47
171,JOV,P012780,19.232,-10,37,47
171,JOV,PJUG,17.95,-9,35,44
171,PMT,P001686,15.983,-5,27,32
171,PMT,P002020,10.833,-3,28,31
171,PMT,P002644,29.116,21,71,50
171,PMT,P010549,3.85,-8,4,12
171,PMT,P011823,10.883,-7,23,30
171,PMT,P011942,34.216,24,88,64
171,PMT,P011944,29.916,16,76,60
171,PMT,P011947,26.266,23,66,43
171,PMT,P011966,10.083,-2,18,20
171,PMT,P012600,28.849,11,69,58
172,BES,P003783,22.267,-19,39,58
172,BES,P007914,16.668,-11,24,35
172,BES,P007917,10.383,-5,22,27
172,BES,P008945,15.101,-2,30,32
172,BES,P011357,6.484,-6,9,15
172,BES,P011924,27.034,-11,53,64
172,BES,P011936,28.767,-20,47,67
172,BES,P012622,20.666,-7,41,48
172,BES,P012647,31.367,-13,60,73
172,BES,P012711,21.268,-11,40,51
172,HTA,P003533,8.617,0,15,15
172,HTA,P004846,20.134,11,44,33
172,HTA,P006835,20.151,15,45,30
172,HTA,P007759,22.333,11,56,45
172,HTA,P007867,25.417,12,63,51
172,HTA,P010465,12.368,4,26,22
172,HTA,P010550,23.633,14,58,44
172,HTA,P011973,26.784,10,65,55
172,HTA,P011991,24.818,16,62,46
172,HTA,P012592,0.65,1,3,2
172,HTA,P012794,15.1,11,33,22
173,LJU,P002561,10.117,-23,10,33
173,LJU,P003452,20.249,-20,42,62
173,LJU,P003514,25.748,-37,35,72
173,LJU,P005969,29.881,-30,56,86
173,LJU,P007066,16.3,-23,29,52
173,LJU,P009392,19.748,-18,37,55
173,LJU,P010594,19.017,-37,22,59
173,LJU,P010771,17.598,-21,31,52
173,LJU,P011261,18.033,-25,32,57
173,LJU,P012700,23.299,-31,36,67
173,PRS,P004512,17.9,33,59,26
173,PRS,P005793,20.85,23,59,36
173,PRS,P009556,17.883,20,49,29
173,PRS,P011232,22.1,20,60,40
173,PRS,P012608,22.117,33,70,37
173,PRS,P012610,21.967,35,70,35
173,PRS,P012611,19.8,35,65,30
173,PRS,P012612,18.033,18,49,31
173,PRS,P012613,17.55,28,54,26
173,PRS,P012640,21.8,20,60,40
174,LLI,P004773,19.083,-10,33,43
174,LLI,P005247,23.533,3,50,47
174,LLI,P006600,23.399,-8,46,54
174,LLI,P008274,4.8,6,11,5
174,LLI,P009649,13.066,-12,23,35
174,LLI,P009680,24.333,2,54,52
174,LLI,P012020,15.25,2,32,30
174,LLI,P012585,21.032,11,46,35
174,LLI,P012586,28.033,-9,54,63
174,LLI,P012797,27.466,-10,51,61
174,WOL,P002387,12.216,0,28,28
174,WOL,P003212,14.798,2,34,32
174,WOL,P004645,23.4,6,48,42
174,WOL,P005516,28.783,8,60,52
174,WOL,P006154,25.682,4,56,52
174,WOL,P006546,28.782,6,64,58
174,WOL,P006907,12.882,6,27,21
174,WOL,P012576,22.149,10,52,42
174,WOL,P012577,15.032,-10,25,35
174,WOL,P012789,16.266,-7,31,38
175,HAM,P001990,16.2,-6,30,36
175,HAM,P009663,26.249,-2,61,63
175,HAM,P010070,10.15,1,23,22
175,HAM,P011168,14.383,-2,35,37
175,HAM,P011187,13.751,-5,22,27
175,HAM,P012579,23.502,3,49,46
175,HAM,P012580,22.599,-15,41,56
175,HAM,P012581,27.616,-4,64,68
175,HAM,P012582,6.65,-5,14,19
175,HAM,P012648,11.733,-2,21,23
175,HAM,P012694,17.75,1,37,36
175,HAM,P012695,9.417,1,18,17
175,VNC,P003759,21.5,12,56,44
175,VNC,P004117,23.15,9,53,44
175,VNC,P004381,26.367,14,64,50
175,VNC,P008052,22.633,10,53,43
175,VNC,P009400,14.65,-5,30,35
175,VNC,P011928,22.133,-5,42,47
175,VNC,P012259,13.633,-7,26,33
175,VNC,P012587,20.85,7,48,41
175,VNC,P012588,13.734,-3,29,32
175,VNC,P012591,21.35,3,49,46
176,BOU,P000498,14.217,-13,22,35
176,BOU,P010449,25.533,-3,52,55
176,BOU,P010450,21.417,-1,45,46
176,BOU,P010718,24.417,0,52,52
176,BOU,P011161,18.634,4,41,37
176,BOU,P011836,18.534,-2,35,37
176,BOU,P011837,10.617,-9,14,23
176,BOU,P012617,14.468,-1,29,30
176,BOU,P012618,14.683,14,40,26
176,BOU,P012619,14.751,-10,28,38
176,BOU,P012628,22.734,1,47,46
176,ULM,P005422,22.299,9,49,40
176,ULM,P007952,13.633,1,25,24
176,ULM,P010582,27.617,13,60,47
176,ULM,P010726,18.733,2,43,41
176,ULM,P011188,14.366,0,32,32
176,ULM,P011391,3.917,4,12,8
176,ULM,P011457,16.534,-4,35,39
176,ULM,P012066,3.517,1,9,8
176,ULM,P012603,25.634,4,53,49
176,ULM,P012604,22.45,-1,48,49
176,ULM,P012703,31.3,-9,59,68
177,ARI,P002867,15.167,3,27,24
177,ARI,P003240,25.95,8,54,46
177,ARI,P004292,23.968,6,52,46
177,ARI,P010177,0.25,1,1,0
177,ARI,P010387,12.601,10,36,26
177,ARI,P012615,21.418,23,55,32
177,ARI,P012702,16.717,-6,29,35
177,ARI,P012716,25.901,6,58,52
177,ARI,P012717,18.583,-16,29,45
177,ARI,P012722,7.55,5,16,11
177,ARI,P012760,8.3,-6,12,18
177,ARI,P012792,23.6,1,51,50
177,TRN,P001479,19.55,-6,33,39
177,TRN,P005059,24.283,-6,47,53
177,TRN,P005738,19.417,4,42,38
177,TRN,P006382,17.4,-1,29,30
177,TRN,P007828,15.7,-1,30,31
177,TRN,P009903,20.3,-13,39,52
177,TRN,P012595,30.0,-13,58,71
177,TRN,P012596,19.717,6,38,32
177,TRN,P012597,33.633,-5,69,74
178,BUD,P004945,7.5,0,14,14
178,BUD,P005637,12.317,-1,23,24
178,BUD,P006566,18.817,4,39,35
178,BUD,P007398,21.466,11,51,40
178,BUD,P008325,21.05,26,59,33
178,BUD,P009214,6.666,-9,11,20
178,BUD,P010248,18.95,-13,31,44
178,BUD,P010389,20.867,5,47,42
178,BUD,P011281,23.017,12,52,40
178,BUD,P011935,21.017,23,56,33
178,BUD,P012606,13.5,11,35,24
178,BUD,P012630,14.833,-4,32,36
178,CAN,P001607,13.601,-13,23,36
178,CAN,P003425,24.167,-3,49,52
178,CAN,P003637,12.6,-10,17,27
178,CAN,P004160,8.184,-11,14,25
178,CAN,P004466,8.185,6,20,14
178,CAN,P005005,14.25,1,31,30
178,CAN,P006588,26.068,-9,50,59
178,CAN,P007560,11.736,0,24,24
178,CAN,P007644,20.55,-6,37,43
178,CAN,P008121,27.283,-9,53,62
178,CAN,P010385,18.535,-3,40,43
178,CAN,P010452,14.851,-8,27,35
179,CLU,P004862,34.349,-3,74,77
179,CLU,P005113,24.167,1,55,54
179,CLU,P005373,13.533,-8,28,36
179,CLU,P005714,15.767,-8,26,34
179,CLU,P010569,27.632,9,68,59
179,CLU,P011801,30.55,13,72,59
179,CLU,P012620,4.3,-14,5,19
179,CLU,P012621,31.815,-13,67,80
179,CLU,P012698,17.882,-2,40,42
179,LKB,P005521,17.234,-6,35,41
179,LKB,P006901,18.199,-3,43,46
179,LKB,P007029,33.283,-5,70,75
179,LKB,P009898,31.933,6,74,68
179,LKB,P010190,15.85,14,45,31
179,LKB,P010461,31.45,14,75,61
179,LKB,P011329,18.167,6,45,39
179,LKB,PLXI,33.884,-1,73,74
180,TTK,P004801,29.201,14,64,50
180,TTK,P005000,13.2,4,24,20
180,TTK,P006693,34.118,7,72,65
180,TTK,P006883,15.317,5,26,21
180,TTK,P009845,1.25,0,2,2
180,TTK,P010477,10.8,2,22,20
180,TTK,P011239,28.484,18,70,52
180,TTK,P011272,0.833,2,2,0
180,TTK,P011834,29.601,15,67,52
180,TTK,P011925,36.368,11,79,68
180,TTK,P011975,0.833,2,2,0
180,WRO,P005531,34.633,-12,63,75
180,WRO,P007472,0.833,-2,0,2
180,WRO,P009896,33.016,-10,61,71
180,WRO,P011900,25.949,-15,43,58
180,WRO,P011902,13.666,-9,19,28
180,WRO,P012094,32.633,-13,65,78
180,WRO,P012308,4.283,1,5,4
180,WRO,P012699,29.933,-16,52,68
180,WRO,P012736,25.049,-4,42,46
181,LLI,P004773,13.5,0,29,29
181,LLI,P005247,20.083,12,48,36
181,LLI,P006600,21.684,15,60,45
181,LLI,P008274,1.383,-2,0,2
181,LLI,P009649,19.917,11,52,41
181,LLI,P009672,17.0,10,44,34
181,LLI,P009680,16.999,9,39,30
181,LLI,P012020,18.316,8,40,32
181,LLI,P012585,22.083,16,58,42
181,LLI,P012586,23.001,14,61,47
181,LLI,P012797,26.034,22,69,47
181,TTK,P004801,19.533,-3,43,46
181,TTK,P005000,21.001,-14,36,50
181,TTK,P006693,27.883,-23,52,75
181,TTK,P006883,16.249,-4,37,41
181,TTK,P009845,6.233,-6,12,18
181,TTK,P010477,20.466,-20,34,54
181,TTK,P011239,26.833,-16,46,62
181,TTK,P011834,25.766,-17,50,67
181,TTK,P011925,34.648,-14,73,87
181,TTK,P011975,1.383,2,2,0
182,JOV,P002361,23.851,12,56,44
182,JOV,P002507,23.868,3,46,43
182,JOV,P006771,11.701,-10,18,28
182,JOV,P010161,12.534,-2,26,28
182,JOV,P010458,27.584,11,62,51
182,JOV,P010677,18.5,-1,36,37
182,JOV,P011247,31.418,7,74,67
182,JOV,P011248,26.699,20,67,47
182,JOV,P012780,15.983,4,40,36
182,JOV,PJUG,7.867,1,15,14
182,ULM,P005422,23.951,7,48,41
182,ULM,P006997,8.534,-7,12,19
182,ULM,P007952,6.483,-7,9,16
182,ULM,P010106,24.068,1,52,51
182,ULM,P010582,30.885,-5,62,67
182,ULM,P010726,4.334,-7,6,13
182,ULM,P011188,13.001,-8,23,31
182,ULM,P011457,17.469,-12,36,48
182,ULM,P012603,25.318,7,56,49
182,ULM,P012604,26.67,-3,58,61
182,ULM,P012703,19.302,-11,33,44
183,BES,P003783,18.017,-3,39,42
183,BES,P007914,13.0,5,29,24
183,BES,P007917,4.8,-8,7,15
183,BES,P008945,27.232,6,58,52
183,BES,P011379,16.55,3,29,26
183,BES,P011924,14.75,-6,27,33
183,BES,P011936,22.332,8,46,38
183,BES,P012622,36.132,0,73,73
183,BES,P012647,21.949,-2,42,44
183,BES,P012711,25.233,7,50,43
183,CAN,P001607,11.15,-10,19,29
183,CAN,P003425,29.618,7,61,54
183,CAN,P003637,23.867,5,51,46
183,CAN,P004160,10.134,-2,18,20
183,CAN,P005005,13.601,-6,21,27
183,CAN,P006588,20.617,3,39,36
183,CAN,P007560,3.2,-4,7,11
183,CAN,P007644,0.25,-2,0,2
183,CAN,P008121,28.683,2,57,55
183,CAN,P009864,17.733,-3,33,36
183,CAN,P010385,22.018,3,45,42
183,CAN,P010452,19.134,-3,39,42
184,ARI,P002867,8.767,-11,11,22
184,ARI,P003240,28.785,-17,48,65
184,ARI,P004292,26.634,-12,47,59
184,ARI,P010177,2.084,-2,2,4
184,ARI,P010387,8.234,-6,15,21
184,ARI,P012615,19.034,-15,29,44
184,ARI,P012702,12.034,-10,22,32
184,ARI,P012716,27.817,-18,46,64
184,ARI,P012717,27.101,-18,49,67
184,ARI,P012722,7.934,-1,15,16
184,ARI,P012760,12.934,-12,19,31
184,ARI,P012792,18.652,-18,32,50
184,PMT,P001686,13.9,7,30,23
184,PMT,P002020,2.083,2,4,2
184,PMT,P002644,23.651,10,52,42
184,PMT,P002691,4.4,-1,8,9
184,PMT,P005301,25.717,19,62,43
184,PMT,P011823,14.266,16,39,23
184,PMT,P011942,22.833,20,59,39
184,PMT,P011943,23.349,13,54,41
184,PMT,P011944,27.666,24,68,44
184,PMT,P011947,19.084,9,42,33
184,PMT,P012600,23.051,21,57,36
185,JOV,P002361,23.651,-5,44,49
185,JOV,P002507,23.517,-11,45,56
185,JOV,P006771,4.7,2,6,4
185,JOV,P010161,5.433,-5,7,12
185,JOV,P010458,22.35,-6,42,48
185,JOV,P010677,19.65,-16,29,45
185,JOV,P011247,31.468,-9,61,70
185,JOV,P011248,34.868,-15,63,78
185,JOV,P012349,14.517,-2,25,27
185,JOV,P012780,19.851,-13,28,41
185,PRS,P003481,17.749,5,37,32
185,PRS,P004512,6.883,-4,11,15
185,PRS,P005793,15.216,-3,26,29
185,PRS,P009556,11.983,-7,17,24
185,PRS,P011232,28.716,14,60,46
185,PRS,P012608,28.015,23,69,46
185,PRS,P012609,20.716,14,48,34
185,PRS,P012610,25.265,13,56,43
185,PRS,P012613,23.832,15,57,42
185,PRS,P012640,21.615,10,49,39
186,CLU,P004862,23.333,-12,42,54
186,CLU,P005113,15.8,-13,26,39
186,CLU,P005373,13.417,3,32,29
186,CLU,P005714,27.083,0,59,59
186,CLU,P010569,21.383,-12,38,50
186,CLU,P011797,16.817,-11,30,41
186,CLU,P011801,17.283,-10,35,45
186,CLU,P012620,5.2,3,11,8
186,CLU,P012621,31.384,-7,62,69
186,CLU,P012698,28.3,-1,60,61
186,LLI,P004479,2.85,3,9,6
186,LLI,P004773,10.817,15,31,16
186,LLI,P005247,24.134,9,53,44
186,LLI,P009649,21.716,3,49,46
186,LLI,P009672,23.783,2,53,51
186,LLI,P009680,23.633,8,52,44
186,LLI,P012020,22.384,9,52,43
186,LLI,P012585,27.4,1,63,62
186,LLI,P012586,22.633,2,50,48
186,LLI,P012797,20.65,8,43,35
187,BOU,P004525,18.484,-3,43,46
187,BOU,P010431,24.717,5,60,55
187,BOU,P010449,17.217,-7,34,41
187,BOU,P010718,20.117,-1,45,46
187,BOU,P011161,14.434,6,31,25
187,BOU,P011836,26.55,13,66,53
187,BOU,P011837,21.851,14,57,43
187,BOU,P012617,22.784,20,61,41
187,BOU,P012618,13.117,2,24,22
187,BOU,P012628,20.734,16,54,38
187,PMT,P001686,12.635,-3,23,26
187,PMT,P002020,3.483,-4,11,15
187,PMT,P002644,26.434,-1,60,61
187,PMT,P002691,14.601,-1,35,36
187,PMT,P005301,23.051,-8,45,53
187,PMT,P011823,13.567,-12,22,34
187,PMT,P011942,19.7,-8,39,47
187,PMT,P011943,18.467,-5,39,44
187,PMT,P011944,25.466,-15,46,61
187,PMT,P011966,12.467,-9,22,31
187,PMT,P012600,30.134,1,68,67
188,BES,P003783,20.384,-6,40,46
188,BES,P007914,8.116,-7,16,23
188,BES,P007917,0.917,0,4,4
188,BES,P008945,21.516,7,54,47
188,BES,P011379,17.5,-13,29,42
188,BES,P011924,17.3,-10,36,46
188,BES,P011936,32.6,13,84,71
188,BES,P012622,26.2,18,63,45
188,BES,P012647,29.817,16,84,68
188,BES,P012711,25.65,7,60,53
188,HTA,P003533,4.0,3,10,7
188,HTA,P004267,10.268,3,26,23
188,HTA,P004846,29.035,-1,68,69
188,HTA,P006835,26.637,6,61,55
188,HTA,P007759,16.603,-4,30,34
188,HTA,P007867,32.785,-2,76,78
188,HTA,P010465,16.917,-9,37,46
188,HTA,P010550,27.934,-4,62,66
188,HTA,P011973,21.435,-15,45,60
188,HTA,P011991,8.634,9,19,10
188,HTA,P012794,5.767,-11,11,22
189,LLI,P004479,5.75,0,19,19
189,LLI,P004773,13.0,-4,25,29
189,LLI,P005247,14.032,-12,30,42
189,LLI,P006600,23.066,-2,55,57
189,LLI,P009649,24.467,-2,51,53
189,LLI,P009672,22.582,-15,44,59
189,LLI,P009680,17.516,-10,36,46
189,LLI,P012020,6.65,-3,16,19
189,LLI,P012585,24.416,-9,53,62
189,LLI,P012586,23.85,-4,49,53
189,LLI,P012797,24.666,-4,52,56
189,PRS,P004512,14.784,10,32,22
189,PRS,P005793,11.433,3,27,24
189,PRS,P009556,13.45,-3,34,37
189,PRS,P011232,23.732,5,64,59
189,PRS,P012608,26.549,16,65,49
189,PRS,P012609,22.599,9,58,49
189,PRS,P012610,26.399,13,68,55
189,PRS,P012611,15.033,4,32,28
189,PRS,P012613,23.033,2,52,50
189,PRS,P012640,22.983,6,63,57
190,BES,P003783,17.935,-1,37,38
190,BES,P007914,19.434,-7,36,43
190,BES,P007917,1.25,-5,1,6
190,BES,P008945,29.318,-10,54,64
190,BES,P011357,0.367,0,0,0
190,BES,P011379,23.169,0,49,49
190,BES,P011924,18.717,-7,38,45
190,BES,P011936,21.751,-13,35,48
190,BES,P012622,21.634,-8,33,41
190,BES,P012647,29.468,-8,52,60
190,BES,P012711,16.967,-1,35,36
190,BOU,P004525,15.117,7,35,28
190,BOU,P010431,21.116,2,42,40
190,BOU,P010449,13.949,4,24,20
190,BOU,P010718,23.434,4,55,51
190,BOU,P011161,18.783,8,38,30
190,BOU,P011836,29.383,-1,61,62
190,BOU,P011837,21.734,10,47,37
190,BOU,P012617,26.051,8,62,54
190,BOU,P012618,13.516,8,29,21
190,BOU,P012628,16.917,10,37,27
191,LLI,P004773,18.302,-2,40,42
191,LLI,P005247,19.967,14,54,40
191,LLI,P006600,21.967,-14,37,51
191,LLI,P009649,15.418,-15,25,40
191,LLI,P009672,24.884,5,62,57
191,LLI,P009680,25.301,-13,53,66
191,LLI,P012020,15.268,4,36,32
191,LLI,P012585,27.85,-13,58,71
191,LLI,P012586,9.984,3,21,18
191,LLI,P012797,21.069,-9,39,48
191,PRS,P004512,20.417,8,50,42
191,PRS,P005793,7.917,1,17,16
191,PRS,P009556,12.75,4,28,24
191,PRS,P011232,22.151,3,52,49
191,PRS,P012608,27.251,4,65,61
191,PRS,P012609,21.0,0,44,44
191,PRS,P012610,27.018,4,65,61
191,PRS,P012611,19.283,3,46,43
191,PRS,P012613,22.017,8,51,43
191,PRS,P012640,20.201,5,47,42
192,BES,P003783,16.785,22,48,26
192,BES,P007914,23.101,0,44,44
192,BES,P008945,27.251,-6,46,52
192,BES,P011379,15.284,12,37,25
192,BES,P011924,6.1,1,11,10
192,BES,P011936,32.769,9,68,59
192,BES,P012622,30.535,3,58,55
192,BES,P012647,30.802,8,60,52
192,BES,P012711,17.383,6,38,32
192,BOU,P004525,16.032,-1,27,28
192,BOU,P010431,24.383,-5,46,51
192,BOU,P010449,18.766,5,40,35
192,BOU,P010718,21.616,1,41,40
192,BOU,P011161,17.533,-11,27,38
192,BOU,P011836,23.5,-8,42,50
192,BOU,P011837,18.483,-12,31,43
192,BOU,P012617,21.233,-16,31,47
192,BOU,P012618,21.516,1,40,39
192,BOU,P012628,16.933,-9,30,39
194,BES,P003783,20.866,-14,34,48
194,BES,P007914,28.316,-7,50,57
194,BES,P007917,5.766,-8,4,12
194,BES,P008945,31.833,-22,50,72
194,BES,P011357,10.567,-15,10,25
194,BES,P011379,28.516,-20,46,66
194,BES,P011924,26.15,-28,33,61
194,BES,P011936,15.532,-6,26,32
194,BES,P012647,12.434,2,31,29
194,BES,P012711,20.015,-12,31,43
194,BOU,P000498,2.116,1,4,3
194,BOU,P004525,18.983,12,42,30
194,BOU,P010431,17.584,14,44,30
194,BOU,P010449,21.616,18,48,30
194,BOU,P010450,10.617,19,25,6
194,BOU,P010718,21.983,15,50,35
194,BOU,P011161,24.401,17,55,38
194,BOU,P011836,23.484,5,53,48
194,BOU,P011837,16.95,24,42,18
194,BOU,P012617,16.584,7,37,30
194,BOU,P012618,9.583,-8,16,24
194,BOU,P012628,16.099,6,29,23
195,BOU,P000498,12.449,1,28,27
195,BOU,P004525,18.332,-5,31,36
195,BOU,P010431,10.449,-9,21,30
195,BOU,P010449,14.949,2,24,22
195,BOU,P010718,23.849,-16,36,52
195,BOU,P011161,19.083,-10,25,35
195,BOU,P011836,24.616,-11,39,50
195,BOU,P011837,16.449,-5,28,33
195,BOU,P012617,19.416,-6,28,34
195,BOU,P012618,20.599,-5,30,35
195,BOU,P012628,19.799,-1,30,31
195,PRS,P003481,14.0,1,25,24
195,PRS,P004512,17.9,4,31,27
195,PRS,P005793,5.283,-5,9,14
195,PRS,P009556,15.516,-4,28,32
195,PRS,P011232,23.167,4,43,39
195,PRS,P011887,1.083,0,3,3
195,PRS,P012608,24.484,17,49,32
195,PRS,P012609,18.1,8,38,30
195,PRS,P012610,22.317,19,45,26
195,PRS,P012611,20.817,5,36,31
195,PRS,P012613,17.717,13,37,24
195,PRS,P012640,19.616,3,41,38
196,BOU,P004525,14.2,5,33,28
196,BOU,P010431,15.2,-2,34,36
196,BOU,P010449,23.333,-3,46,49
196,BOU,P010450,2.233,-3,3,6
196,BOU,P010718,21.567,2,48,46
196,BOU,P011161,17.0,4,35,31
196,BOU,P011836,27.733,-13,53,66
196,BOU,P011837,20.417,-4,40,44
196,BOU,P012617,24.417,-6,50,56
196,BOU,P012618,17.65,-4,36,40
196,BOU,P012628,16.25,-16,27,43
196,PRS,P003481,13.8,10,33,23
196,PRS,P004512,18.216,-8,36,44
196,PRS,P009556,9.683,8,19,11
196,PRS,P011232,16.35,6,40,34
196,PRS,P012608,30.267,2,70,68
196,PRS,P012609,20.1,16,47,31
196,PRS,P012610,26.2,-2,56,58
196,PRS,P012611,17.4,-6,35,41
196,PRS,P012613,25.517,2,56,54
196,PRS,P012640,22.467,12,53,41
