Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
125,BAS,P005713,23.183,-9,33,42
125,BAS,P007230,9.1,-10,13,23
125,BAS,P008072,17.232,4,32,28
125,BAS,P008173,20.033,-12,35,47
125,BAS,P010035,11.6,5,19,14
125,BAS,P012080,24.015,-9,44,53
125,BAS,P014026,10.583,2,26,24
125,BAS,P014027,19.9,-17,30,47
125,BAS,P014086,19.883,-3,34,37
125,BAS,P014119,20.35,-10,33,43
125,BAS,P014152,24.116,-16,36,52
125,ZAL,P002329,36.216,12,73,61
125,ZAL,P005504,4.167,-4,8,12
125,ZAL,P007029,20.017,11,44,33
125,ZAL,P007032,21.066,17,48,31
125,ZAL,P007975,30.401,13,64,51
125,ZAL,P008192,30.016,34,71,37
125,ZAL,P009299,3.75,-7,6,13
125,ZAL,P011927,11.2,4,23,19
125,ZAL,P011983,27.383,14,55,41
125,ZAL,P012878,15.784,-19,18,37
126,ULK,P002849,26.185,8,44,36
126,ULK,P006961,22.834,0,36,36
126,ULK,P007182,10.6,-2,12,14
126,ULK,P007929,13.402,-1,27,28
126,ULK,P009783,21.653,1,39,38
126,ULK,P009863,25.203,3,50,47
126,ULK,P011205,29.735,6,47,41
126,ULK,P012613,20.802,0,34,34
126,ULK,P014015,10.217,0,16,16
126,ULK,P014124,19.384,-5,25,30
126,VIR,P001844,8.666,-12,12,24
126,VIR,P005422,27.349,1,45,44
126,VIR,P006739,17.432,1,32,31
126,VIR,P007947,22.566,-3,32,35
126,VIR,P011816,6.716,-1,6,7
126,VIR,P011987,24.649,1,36,35
126,VIR,P012585,18.299,1,37,36
126,VIR,P012687,19.183,1,41,40
126,VIR,P013374,29.699,1,45,44
126,VIR,P014005,17.282,4,22,18
126,VIR,P014108,8.149,-4,12,16
127,IST,P006372,7.367,-14,6,20
127,IST,P007109,28.766,-21,51,72
127,IST,P008176,5.084,-9,6,15
127,IST,P009549,28.117,-15,51,66
127,IST,P009754,25.184,-13,47,60
127,IST,P010318,11.266,-16,13,29
127,IST,P010391,26.232,-21,49,70
127,IST,P011201,21.767,-22,30,52
127,IST,P012710,30.15,-15,57,72
127,IST,P014025,7.833,-16,11,27
127,IST,P014102,8.234,-18,9,27
127,MCO,P000796,17.682,15,48,33
127,MCO,P000848,13.266,14,37,23
127,MCO,P003836,2.683,9,11,2
127,MCO,P004132,15.916,5,34,29
127,MCO,P005985,24.048,13,54,41
127,MCO,P008099,23.381,30,65,35
127,MCO,P010390,15.632,15,44,29
127,MCO,P011212,24.998,14,59,45
127,MCO,P011226,23.398,20,58,38
127,MCO,P011231,19.932,11,42,31
127,MCO,P011935,6.816,16,22,6
127,MCO,P012515,12.233,18,36,18
128,OLY,P001255,20.801,-9,41,50
128,OLY,P003469,33.75,-11,68,79
128,OLY,P003941,25.467,-7,55,62
128,OLY,P008829,6.251,0,12,12
128,OLY,P008855,28.784,-1,60,61
128,OLY,P009849,29.384,-1,63,64
128,OLY,P011196,14.534,-4,25,29
128,OLY,P012610,13.217,-3,29,32
128,OLY,P013380,16.6,-9,27,36
128,OLY,P013389,11.217,-10,20,30
128,RED,P004007,13.65,-2,30,32
128,RED,P004866,26.349,13,61,48
128,RED,P006240,3.25,-6,6,12
128,RED,P009048,24.85,2,56,54
128,RED,P011982,25.05,16,61,45
128,RED,P012201,35.299,14,82,68
128,RED,P013363,25.882,0,59,59
128,RED,P014028,15.149,9,35,26
128,RED,P014163,14.117,11,32,21
128,RED,PLCZ,16.399,-2,33,35
129,ASV,P002100,28.85,-1,63,64
129,ASV,P003526,25.917,-14,53,67
129,ASV,P009556,2.384,-1,7,8
129,ASV,P010316,19.151,-2,37,39
129,ASV,P010319,19.584,-15,35,50
129,ASV,P012618,25.983,5,56,51
129,ASV,P012731,14.617,7,32,25
129,ASV,P013371,25.084,-4,51,55
129,ASV,P014013,22.117,-13,33,46
129,ASV,P014014,8.234,-6,13,19
129,ASV,PKLT,8.084,-6,10,16
129,BAR,P000925,17.517,2,38,36
129,BAR,P001133,21.166,2,47,45
129,BAR,P002939,22.815,-6,48,54
129,BAR,P003196,11.949,7,25,18
129,BAR,P004888,20.532,-8,42,50
129,BAR,P006568,4.516,-2,12,14
129,BAR,P007464,19.4,11,43,32
129,BAR,P009862,28.782,5,66,61
129,BAR,P009948,13.517,12,31,19
129,BAR,P009992,14.884,9,31,22
129,BAR,P013269,19.1,16,44,28
129,BAR,P014134,5.817,2,13,11
130,MIL,P001518,19.7,-3,49,52
130,MIL,P003048,0.233,0,0,0
130,MIL,P004004,19.515,-3,45,48
130,MIL,P005670,3.283,-8,4,12
130,MIL,P007056,15.633,12,40,28
130,MIL,P007831,25.599,13,67,54
130,MIL,P008985,20.983,19,54,35
130,MIL,P008987,23.581,9,57,48
130,MIL,P011199,20.816,10,58,48
130,MIL,P012593,27.115,23,77,54
130,MIL,P013384,23.532,-2,59,61
130,TEL,P007990,11.75,-3,24,27
130,TEL,P010781,7.833,1,18,17
130,TEL,P011193,16.266,1,38,37
130,TEL,P011219,29.184,-6,64,70
130,TEL,P013289,16.099,-25,25,50
130,TEL,P013381,15.517,0,33,33
130,TEL,P013403,24.783,-21,54,75
130,TEL,P013699,24.934,-14,53,67
130,TEL,P014120,20.35,9,53,44
130,TEL,P014121,4.984,-3,12,15
130,TEL,P014127,28.3,-9,66,75
